"id","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Label"
519481,4,2,2,5,"Partner,Friends","Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>2",30,2,1,"Passionate","Rio de Janeiro"
617619,4,3,5,4,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>3",25,2,2,"Something about football","Rio de Janeiro"
519724,2,2,2,3,"Partner,Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",25,2,3,"""Neymarrrr""","Rio de Janeiro"
394579,3,4,2,5,"Friends","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",30,2,3,"""Come to Brazil""","Rio de Janeiro"
499389,4,4,4,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>2",25,4,3,".","Rio de Janeiro"
519777,4,3,4,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",20,3,5,"city of god","Rio de Janeiro"
517373,3,4,2,4,"Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>2,Economic=>1",20,3,3,"Um Mundo Novo","Rio de Janeiro"
508149,5,4,4,3,"Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>6",3,1,5,"The city that never sleeps.","New York City"
502824,5,3,3,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",-5,10,100,"The city of moneyÂ ","New York City"
523028,4,4,2,3,"Partner","Skyscrapers=>4,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>2,Economic=>1",4,10,20,"Don't live in new york, its the toronto of US","New York City"
313531,5,3,3,3,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",-7,1,5,"The Big Apple","New York City"
516887,5,5,2,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",-5,5,7,"The concrete jungle, where dreams are made of.","New York City"
526257,5,4,1,3,"Friends","Skyscrapers=>2,Sport=>5,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",1,5,7,"One belongs to New York instantly, one belongs to it as much in five minutes as in five years.","New York City"
523726,5,5,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",0,15,14,"Concrete jungle (yeah) where dreams are made of. There's nothin' you can't do (yeah) (okay).","New York City"
523497,4,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>4",0,3,10,"New York City rats","New York City"
505458,5,5,2,2,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>6",0,1,3,"Money and opportunity","New York City"
524987,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",1,1,10,"Make ur dreams come true","New York City"
522044,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>6",5,3,3,"I'm rich","New York City"
308260,5,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",0,1,5,"economic capital of the world","New York City"
633733,5,4,3,3,"Friends","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",4,1,5,"I Love NY

Â ","New York City"
412772,5,4,3,5,"Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>2",-4,10,10,"â€œIâ€™M WALKING HERE! Iâ€™M WALKING HERE!â€","New York City"
519806,5,5,4,5,"Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>4,Art and Music=>2,Carnival=>6,Cuisine=>3,Economic=>5",3,5,7,"Concrete jungle where dreams are made of","New York City"
495084,5,4,3,2,"Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",31,1,3,"So nice they named it twice","New York City"
500739,4,5,4,4,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",5,4,8,"city that never sleeps","New York City"
393424,5,4,4,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",0,3,3,"The city that never sleeps.","New York City"
605738,5,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>6",4,1,5,"New York 1$ pizzas","New York City"
601562,5,5,3,4,"Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>6",5,7,10,"There are rats everywhere. It's riding the subway!","New York City"
308262,5,5,5,3,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>2",5,5,30,"The city that never sleeps","New York City"
311267,5,5,4,3,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",3,4,5,"a city full of money.","New York City"
313448,5,4,5,2,"Partner,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>6",-10,1,2,"Yellow taxis, businessmen, businesswomen, coffee and news.","New York City"
517764,5,3,3,3,"Friends","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",0,1,2,"â€œIn New York, concrete jungle where dreams are made of, thereâ€™s nothing you canâ€™t do.â€","New York City"
520989,5,5,2,2,"Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,10,5,"â€œWhen youâ€™re backed against the wall, break the goddamn thing down.â€ â€” Harvey Specter","New York City"
318437,3,5,3,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>6,Economic=>5",-5,2,10,"happy new year","New York City"
492858,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",6,21,9,"""HEY IM WAKIN' ERE!""","New York City"
519760,5,5,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",0,5,20,"Start spreadin' the news I'm leavin' today","New York City"
524485,4,5,5,4,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",10,1,5,"To be young and in love in New York City","New York City"
413331,5,1,2,1,"Partner,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",8,4,5,"The economic capital of the United States","New York City"
313562,5,4,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",5,6,5,"to be young and be in loveÂ ","New York City"
409863,5,5,5,2,"Friends,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>2",1,4,10,"""city of dreams""","New York City"
398273,5,4,4,2,"Friends","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",-5,1,3,"Crowded concrete jungle, constantly active","New York City"
291561,5,5,5,2,"Friends","Skyscrapers=>1,Sport=>3,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>2",4,10,15,"The city never sleeps.","New York City"
526091,5,5,4,2,"Friends","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-10,10,100,"Hey I'm walking over here","New York City"
523354,5,5,5,4,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",0,4,20,"Hey I'm walking over here","New York City"
523037,5,5,4,3,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>1,Carnival=>4,Cuisine=>3,Economic=>6",4,1,3,"the sky is the limit","New York City"
386388,5,5,4,2,"Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>2",-4,3,10,"""The city that never sleeps""","New York City"
543739,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-10,1,3,".","New York City"
523710,5,5,3,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",-8,20,50,"""Concrete jungle where dreams are made of.""","New York City"
315799,5,5,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>6",3,1,10,"I'm walking here!","New York City"
85523,5,5,5,5,"Friends","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",0,2,10,"None","New York City"
312266,5,4,4,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>5",4,2,5,"A city that never sleeps","New York City"
616470,5,5,3,3,"Partner,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",7,7,7,"i new york you can be a new man","New York City"
499357,5,5,4,2,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>3",5,4,10,"""In New York

Concrete jungle where dreams are made of""","New York City"
317706,5,4,4,2,"Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",0,5,15,"the city that never sleeps","New York City"
630892,5,5,4,4,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>4",-5,4,6,"They are in the tunnels","New York City"
519627,5,5,4,5,"Friends","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-1,4,6,"Welcome to New York.","New York City"
631625,5,5,3,5,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",3,3,10,"New York is the only real city-city.","New York City"
413882,5,5,3,5,"Siblings","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10,5,12,"city of dreams","New York City"
409126,5,4,4,4,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",23,2,8,"where dreams come true.","New York City"
525023,5,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,2,4,"Concrete jungle where dreams are made of, there's nothing you can't do!","New York City"
412560,5,5,2,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-5,7,15,"The big apple.","New York City"
494871,5,3,1,3,"Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",-5,10,20,"Not affordable to live there.","New York City"
618249,4,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>6",0,3,10,"Carrie bradshaw","New York City"
406181,5,5,2,2,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>6",25,5,4,"When I'm in New York, I just want to walk down the street and feel this thing, like I'm in a movie.","New York City"
523647,5,3,3,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>4",-5,5,7,"Business Hub","New York City"
494020,5,5,3,1,"Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",20,2,8,"Work hard, play hard","New York City"
524843,4,3,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",5,3,4,"idk","New York City"
630239,5,5,3,3,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",5,6,10,"""The Big Apple""","New York City"
316940,4,4,3,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>1,Carnival=>2,Cuisine=>6,Economic=>3",8,4,3,"None","New York City"
520249,4,3,2,3,"Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",10,4,4,"Tower of liberty","New York City"
317284,5,5,4,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",2,2,5,"When I'm in New York, it feels like I'm in a movie","New York City"
508839,5,5,2,2,"Siblings","Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",5,1,2,"New York Fries","New York City"
317318,5,4,5,2,"Friends","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",0,6,10,"These streets will make you feel brand new.","New York City"
504452,5,2,5,3,"Friends","Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>4,Economic=>1",5,1,2,"Empire State of mind.","New York City"
497212,4,4,2,3,"Friends","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>6",5,10,10,"""Welcome to NewYork, it's been waiting for you""","New York City"
523486,5,4,3,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>1",18,1,2,"now your in new york - empire state of mind","New York City"
524489,5,5,2,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>2",5,8,14,"city that never sleeps

the big apple

concrete jungle","New York City"
104963,5,4,5,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",24,2,13,"How do you afford rent in this place?","New York City"
389474,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",5,8,30,"welcome to New York","New York City"
518941,4,4,5,2,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>5",-5,10,5,"The city that never sleeps.","New York City"
297125,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",-3,6,15,"The big apple.","New York City"
528142,5,5,2,2,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",1,1,15,"The vein of the US","New York City"
524659,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>1,Carnival=>2,Cuisine=>3,Economic=>5",0,1,3,"""NEWWW YORKKK""","New York City"
523461,4,3,3,2,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",8,2,4,"New York is not a city, its a world","New York City"
520317,5,2,2,1,"Partner,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",15,2,2,"Happy New Years!","New York City"
518612,5,5,4,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>5,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",1,3,20,"new york is the center of america","New York City"
498917,5,5,4,5,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",10,5,5,"The city never sleeps","New York City"
315892,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",1,10,30,"City that never sleeps.","New York City"
499520,5,2,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",22,3,10,"""The city that never sleeps.""","New York City"
511882,5,5,5,2,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",4,10,20,"Sky is the limit","New York City"
407792,5,4,4,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>2,Economic=>5",15,3,4,"â€œOne can't paint New York as it is, but rather as it is felt.â€","New York City"
410946,5,4,3,2,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",15,1,5,"""I love NY""","New York City"
520220,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",-5,4,5,"Not just a city, but an experience.","New York City"
5978,5,5,4,4,"Partner,Friends,Co-worker","Skyscrapers=>1,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",-3,3,5,"Hotspot of the world","New York City"
498320,5,5,5,5,"Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>2",-10,1,30,"Jai Sriram","New York City"
410380,4,4,2,2,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20,3,6,"New York is the city that never sleeps

Â ","New York City"
505387,5,5,1,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>6",-1,1,5,"""Welcome to New York""","New York City"
495082,5,5,1,3,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",5,1,1,"Welcome to New York.","New York City"
413773,5,5,4,4,"Partner","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",0,10,15,"The city where dreams are made of","New York City"
316478,5,5,2,3,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>1",15,4,6,"""Very urban""","New York City"
497304,5,5,2,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",0,1,10,"City of dreams.","New York City"
385647,5,5,2,4,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",22,1,3,"Fancy","New York City"
396386,5,5,4,5,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",10,10,3,"New York! New York!","New York City"
518472,5,4,4,3,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",3,3,15,"I'm the king of New York.","New York City"
411711,5,5,3,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-10,2,8,"big apple","New York City"
499672,5,5,3,5,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",1,3,5,"teenage mutant ninja turtles","New York City"
317214,5,5,1,2,"Friends","Skyscrapers=>3,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",-5,10,30,"stocks","New York City"
520058,5,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>3,Art and Music=>2,Carnival=>6,Cuisine=>4,Economic=>5",-4,7,90,"IN NEW YORK!! CONCRETE JUNGLE WHERE DREAMS ARE MADE","New York City"
517660,5,5,3,4,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>3,Art and Music=>2,Carnival=>6,Cuisine=>4,Economic=>5",10,3,5,"The city that never sleeps","New York City"
520335,5,5,3,4,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",5,4,6,"""Sell me this pen""","New York City"
521952,5,3,4,5,"Partner,Friends","Skyscrapers=>3,Sport=>2,Art and Music=>4,Carnival=>5,Cuisine=>1,Economic=>6",10,3,6,"The most economically developed city","New York City"
420339,5,5,2,3,"Friends","Skyscrapers=>2,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",5,3,7,"Concrete jungles where dreams are made of","New York City"
526402,5,2,2,2,"Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",5,1,5,"The land of opprtunity.","New York City"
522139,5,5,4,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",2,5,8,"Statue of liberty","New York City"
519900,5,5,5,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>4",25,20,50,"underground tunnels","New York City"
522762,5,5,3,5,"Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-15,2,3,"Where your wildest dreams come true","New York City"
516756,5,5,2,1,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",3,1,5,"""The city that never sleeps""","New York City"
495729,5,4,5,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",5,10,9,"Be yourself; everyone else is already taken. -Oscar Wilde","New York City"
411992,5,5,3,4,"Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",0,7,8,"Busy","New York City"
525379,5,5,2,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",10,5,14,"The city that never sleeps.","New York City"
292993,5,5,4,5,"Partner,Friends,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>2,Carnival=>5,Cuisine=>1,Economic=>6",7,3,10,"Big city","New York City"
519568,5,5,4,2,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",2,2,5,"Lots of skyscrapers, Empire State Building, expensive","New York City"
522936,5,5,3,5,"Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>4,Cuisine=>2,Economic=>3",5,2,1,"The night is young, lets keep the party going.","New York City"
203068,5,4,4,4,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",0,7,10,"Concrete jungle where dreams are made of.","New York City"
292449,5,5,2,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>6",-2,6,15,"""Where dreams are made of"".","New York City"
409168,5,5,3,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",-15,6,9,"""In New York (Ayy, uh, yeah; aha). Concrete jungle (Yeah) where dreams are made of""","New York City"
393297,3,3,3,1,"Friends","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",-10,6,20,"stock exchange.Â ","New York City"
317895,5,4,4,3,"Partner,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",5,2,4,"The city of dreams","New York City"
616834,5,4,5,2,"Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",5,2,20,"The city that never sleeps","New York City"
212706,5,5,5,1,"Partner,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",-1,6,5,"American Dream","New York City"
521114,5,5,5,2,"Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",0,20,30,"""A city of dreams and greed""","New York City"
491182,5,5,4,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",-1,5,15,"Concrete Jungle where dreams are made of.","New York City"
525290,5,5,4,3,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",5,1,4,"Concrete jungles where dreams are made of","New York City"
727099,5,4,1,3,"Friends","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",7,5,4,"To turn $100 into $110 is work.Â To turn 100 million into $110 million is inevitable.","New York City"
508377,5,5,3,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",5,2,7,"â€œThereâ€™s no business like show business.â€

â€“ Irving Berlin, 'Annie Get Your Gun'","New York City"
501513,5,5,5,5,"Friends,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>1,Carnival=>4,Cuisine=>3,Economic=>6",0,10,20,"One belongs to New York instantly, one belongs to it as much in five minutes as in five years.","New York City"
630218,5,5,5,5,"Friends","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>6",0,10,20,"New York is made up of millions of different people, and they all come here looking for something.","New York City"
518809,4,3,5,5,"Partner","Skyscrapers=>4,Sport=>2,Art and Music=>1,Carnival=>5,Cuisine=>3,Economic=>6",10,20,15,"usa, pizza, food, hot dog, times square, new york times","New York City"
317266,5,5,3,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>6,Art and Music=>5,Carnival=>1,Cuisine=>2,Economic=>3",-10,4,7,"Concrete jungle where dreams are made of","New York City"
526039,5,5,3,4,"Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",5,2,6,"I <3 NY.","New York City"
