id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label,Q6_Skyscrapers,Q6_Sport,Q6_Art and Music,Q6_Carnival,Q6_Cuisine,Q6_Economic
493688,5.0,4.0,2.0,3.0,Co-worker,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",-5.0,1.0,3.0,Wall Street,New York City,6,1,4,1,2,6
499616,5.0,5.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",7.0,6.0,10.0,"My name is Jordan Belfort. I'm a former member of the middle class raised by two accountants in a tiny apartment in Bayside, Queens. The year I turned 26, as the head of my own brokerage firm, I made $49 million, which really pissed me off because it was three shy of a million a week. -- The Wolf of Wall Street",New York City,5,1,4,2,3,6
522169,3.0,5.0,4.0,3.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>5",-10.0,9.5,20.0,Big Rotten Apple,New York City,6,5,4,1,4,5
415092,5.0,5.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>3,Economic=>6",-10.0,5.0,5.0,dirty,New York City,6,3,6,3,3,6
519545,2.5,1.0,2.0,3.0,Co-worker,"Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",-8.0,5.0,5.0,"""I'm walkin over here""",New York City,5,4,3,1,2,6
497226,5.0,5.0,4.0,5.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>3,Economic=>6",10.0,9.5,16.0,Prosperous economy,New York City,6,2,3,4,3,6
525525,5.0,5.0,4.0,4.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",15.0,9.5,15.0,My name is Patrick Bateman. I'm 27 years old. I believe in taking care of myself and a balanced diet and rigorous exercise routine. In the morning if my face is a little puffy I'll put on an ice pack while doing stomach crunches.,New York City,6,2,4,1,3,5
40536,5.0,5.0,3.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-5.0,9.5,10.0,Somewhat outdated but still very influential and classic,New York City,6,1,3,2,4,5
524804,5.0,5.0,2.0,3.0,Co-worker,"Skyscrapers=>1,Sport=>3,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>2",-5.0,3.0,3.0,"""All that glitters is not gold""",New York City,1,3,4,6,5,2
314116,4.0,4.0,3.0,3.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>5,Economic=>3",-10.0,1.0,10.0,i'm walkin here,New York City,6,1,2,4,5,3
520191,4.0,4.0,4.0,3.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",3.0,4.0,6.0,"I want to be apart of it, New York, New York.",New York City,6,1,5,2,4,3
413095,5.0,5.0,3.0,3.0,Co-worker,"Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>1,Cuisine=>4,Economic=>6",2.0,9.5,15.0,"â€œWhen I'm in New York, I just want to walk down the street and feel this thing, like I'm in a movie.â€",New York City,6,5,4,1,4,6
520019,5.0,5.0,3.0,5.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>5,Carnival=>3,Cuisine=>3,Economic=>6",-5.0,9.5,12.0,Chaotic but it somehow works,New York City,6,5,5,3,3,6
14231,5.0,4.0,4.0,5.0,"Partner,Friends","Skyscrapers=>3,Sport=>2,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>1",0.0,4.0,8.0,Dreams come true here.,New York City,3,2,5,6,4,1
493876,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>2,Economic=>2",0.0,3.0,10.0,"The city that never sleeps, where dreams are made and the skyline tells a story of endless possibilities.",New York City,6,4,5,6,2,2
414142,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",-5.0,5.0,4.0,"Cold and noisy, but multicultural.",New York City,6,4,2,1,3,5
497167,5.0,2.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>5,Cuisine=>3,Economic=>4",5.0,3.0,6.0,Night life of new york,New York City,6,1,2,5,3,4
525457,5.0,5.0,1.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",0.0,5.0,10.0,Concrete jungle where dreams are made of,New York City,5,2,3,1,4,6
500880,5.0,4.0,3.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>5,Economic=>6",8.0,6.0,8.0,"""Good morning new yorkers!!""",New York City,6,1,2,4,5,6
521042,5.0,5.0,3.0,3.0,"Friends,Co-worker","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>3",11.0,2.0,20.5,Where dreams come true,New York City,1,6,5,4,2,3
411011,5.0,3.0,3.0,2.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",0.0,1.0,3.0,The big appleÂ ,New York City,6,2,4,1,3,5
519852,5.0,5.0,3.0,5.0,Friends,"Skyscrapers=>2,Sport=>4,Art and Music=>3,Carnival=>5,Cuisine=>6,Economic=>1",5.0,9.5,15.0,There is something in the New York air that makes sleep useless.,New York City,2,4,3,5,6,1
627699,5.0,5.0,2.0,3.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>6",-10.0,4.0,15.0,the city that never sleeps,New York City,6,4,6,1,4,6
521165,5.0,5.0,4.0,5.0,"Friends,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",-2.0,9.5,20.0,"city of lights

i'll restart in new york

city that never sleeps",New York City,5,1,4,2,3,6
517048,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",20.0,7.0,9.0,most famous city in the world,New York City,6,1,3,2,4,5
508784,5.0,4.0,3.0,2.0,"Partner,Friends","Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>1,Economic=>6",0.0,3.0,3.0,"""The Big Apple""",New York City,4,3,5,2,1,6
519371,4.0,5.0,3.0,4.0,"Friends,Siblings","Skyscrapers=>1,Sport=>4,Art and Music=>4,Carnival=>3,Cuisine=>4,Economic=>6",0.0,5.0,5.0,Welcome to New York,New York City,1,4,4,3,4,6
521180,5.0,4.0,3.0,2.0,Friends,"Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-5.0,2.0,10.0,"big apple, where dreams come true",New York City,4,2,5,1,3,6
519462,5.0,4.0,2.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",0.0,2.0,15.0,The New York Stock Exchange.,New York City,5,1,4,2,3,6
314895,5.0,2.0,1.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>1,Carnival=>2,Cuisine=>5,Economic=>6",0.0,3.0,10.0,"A very popular location with very many activities for tourists to do. The location of Times Square and wall street,",New York City,4,3,1,2,5,6
501597,5.0,5.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",6.0,3.0,8.0,I love new york,New York City,6,3,2,1,4,5
395709,5.0,3.0,3.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>5",12.0,1.0,2.0,"""In New York (Ayy, ow, uh, yeah) Concrete jungle where dreams are made of."" - Alicia Keys",New York City,5,3,2,2,2,5
519481,5.0,5.0,5.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>4",0.0,1.0,5.0,no,New York City,6,1,3,2,5,4
617619,4.0,4.0,2.0,1.0,Siblings,"Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",6.0,2.0,2.0,ðŸŽµWhen you're in new yorkðŸŽµ,New York City,5,4,2,1,3,6
519724,5.0,4.0,2.0,4.0,"Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",0.0,3.0,5.0,"""In New York, Concrete Jungles where Dreams are made of ...""",New York City,4,1,3,2,5,6
408528,5.0,5.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>6",1.0,2.0,10.0,concrete jungle where dreams are made of,New York City,6,3,6,3,4,6
519652,5.0,4.0,2.0,2.0,"Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>4",1.0,4.0,5.0,Busy city,New York City,5,1,4,1,3,4
394579,4.0,4.0,4.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",5.0,2.0,3.0,"""I want to be a part of it: New York, New York.""",New York City,6,2,3,1,4,5
499389,5.0,5.0,2.0,2.0,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",5.0,6.0,15.0,There is no place like new york,New York City,6,1,4,2,3,5
522120,2.5,2.0,1.0,4.0,Siblings,"Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>3,Economic=>3",55.0,9.5,20.5,Oh Ho,New York City,2,3,6,3,3,3
519777,5.0,5.0,5.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>4,Economic=>1",10.0,9.5,20.5,concrete jungle where dreams are made of,New York City,2,6,3,5,4,1
517373,5.0,4.0,4.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",-5.0,3.0,10.0,A city that never sleeps,New York City,6,1,2,4,3,5
42659,5.0,4.0,4.0,3.0,Unknown,"Skyscrapers=>,Sport=>,Art and Music=>,Carnival=>,Cuisine=>,Economic=>",15.0,3.0,5.0,Unknown,Paris,-1,-1,-1,-1,-1,-1
508149,4.0,1.0,4.0,4.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",1.0,2.0,3.0,Wisdom comes by disillusionment.,Paris,1,2,6,4,5,3
496935,5.0,5.0,5.0,5.0,"Partner,Friends,Co-worker","Skyscrapers=>1,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>4",5.0,3.0,10.0,C'est la vie,Paris,1,1,5,4,6,4
502824,5.0,3.0,5.0,2.0,Partner,"Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>5",0.0,4.0,20.5,The the city of looooveÂ ,Paris,1,4,5,2,6,5
523028,5.0,3.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>1",9.0,9.5,8.0,The only reason you go to paris is for the Eiffel tower,Paris,2,3,6,4,5,1
313531,5.0,3.0,1.0,4.0,"Partner,Friends","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",0.0,2.0,10.0,Mona Lisa,Paris,1,2,6,4,5,3
516887,4.0,2.0,3.0,2.0,"Partner,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",0.0,2.0,5.0,The city of lights.,Paris,1,6,5,2,4,3
526257,5.0,3.0,5.0,3.0,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",9.0,2.0,8.0,There is but one Paris and however hard living may be hereâ€¦the French air clears up the brain and does one good.,Paris,2,1,6,3,5,4
523726,3.0,2.0,3.0,4.0,Partner,"Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>3",10.0,3.0,14.0,Paris is always a good idea,Paris,1,4,6,2,5,3
523497,4.0,4.0,4.0,3.0,Partner,"Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>2",5.0,3.0,3.0,City of lights,Paris,4,3,5,1,6,2
602670,2.5,1.0,1.0,3.0,Partner,"Skyscrapers=>1,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",1.0,1.0,1.0,Beautiful,Paris,1,6,6,6,6,6
525327,5.0,4.0,5.0,3.0,"Partner,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>5",-2.0,9.5,20.0,"""Oui monsieur, une baguette s'il vous plait""",Paris,4,3,6,3,6,5
505458,5.0,4.0,5.0,3.0,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",5.0,2.0,1.0,History and art,Paris,2,1,6,3,5,4
524987,5.0,5.0,5.0,5.0,Partner,"Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",15.0,2.0,15.0,A city of love,Paris,6,1,5,2,3,4
522044,5.0,4.0,5.0,4.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>1,Carnival=>2,Cuisine=>5,Economic=>3",15.0,3.0,5.0,Unknown,Paris,6,4,1,2,5,3
317274,5.0,4.0,4.0,3.0,Unknown,"Skyscrapers=>,Sport=>,Art and Music=>,Carnival=>,Cuisine=>,Economic=>",15.0,3.0,5.0,Unknown,Paris,-1,-1,-1,-1,-1,-1
492618,2.5,2.0,5.0,2.0,"Friends,Siblings","Skyscrapers=>1,Sport=>3,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>4",15.0,5.0,3.0,Love is everywhere,Paris,1,3,1,1,1,4
308260,5.0,5.0,5.0,5.0,Partner,"Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>3",10.0,1.0,10.0,the city of love and romance,Paris,2,4,5,1,6,3
633733,4.0,3.0,1.0,1.0,Friends,"Skyscrapers=>3,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>4",4.0,2.0,3.0,"paris is the city of love

Â ",Paris,3,2,6,1,5,4
412772,5.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>2",8.0,5.0,5.0,"â€œNot anyone can become a great artist, but a great artist can come from anywhere.â€",Paris,1,4,6,3,5,2
519655,5.0,2.0,3.0,2.0,Partner,"Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>4,Economic=>4",-5.0,2.0,5.0,the city of loveÂ ,Paris,2,3,5,1,4,4
519806,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>6,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",6.0,6.0,5.0,"Paris, the city of love",Paris,1,6,2,4,3,5
495084,4.0,3.0,4.0,3.0,"Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>1",27.0,2.0,2.0,Food,Paris,4,5,3,2,6,1
518845,5.0,3.0,3.0,3.0,"Friends,Siblings","Skyscrapers=>3,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>6,Economic=>3",5.0,3.0,6.0,oui oui oui,Paris,3,1,4,3,6,3
500739,5.0,3.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>2",7.0,5.0,7.0,"The City of Light, a haven for love and art",Paris,3,4,6,1,5,2
618077,5.0,3.0,4.0,2.0,Partner,"Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>6",3.0,9.5,5.0,City of romanceÂ ,Paris,1,3,5,1,6,6
525469,5.0,4.0,3.0,4.0,"Siblings,Co-worker","Skyscrapers=>6,Sport=>6,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>2",21.0,2.0,3.0,"""BONJOUR""",Paris,6,6,2,5,4,2
310448,2.5,3.0,4.0,3.0,"Partner,Siblings","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>1",24.0,3.0,6.0,Romantic City,Paris,2,1,6,2,4,1
492766,5.0,2.0,4.0,3.0,"Partner,Siblings","Skyscrapers=>2,Sport=>6,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>6",-2.0,2.0,2.0,The city of love,Paris,2,6,6,1,5,6
393424,5.0,4.0,4.0,2.0,"Partner,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",5.0,4.0,4.0,"When you see some sun, Paris is the most beautiful city in the world. It brings tears to your eyes.",Paris,1,2,6,4,5,3
605738,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>3,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",8.0,2.0,7.0,Allons Francais,Paris,3,1,5,4,6,2
601562,5.0,3.0,5.0,4.0,"Friends,Siblings","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",6.0,3.0,4.0,Let's go on to the eiffel tower and eat baguettes.,Paris,2,1,6,4,5,3
308262,5.0,3.0,5.0,3.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10.0,9.5,10.0,"The city of love, even for birds",Paris,1,2,5,3,6,4
306699,5.0,5.0,4.0,3.0,"Partner,Friends,Co-worker","Skyscrapers=>4,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>5,Economic=>5",0.0,3.0,6.0,"Psycho, I'm liable to go Michael, take your pick
Jackson, Tyson, Jordan, Game 6",Paris,4,4,4,4,5,5
525021,5.0,4.0,3.0,5.0,Siblings,"Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>5,Cuisine=>6,Economic=>6",13.0,3.0,5.0,"â€œWhen you see some sun,Â ParisÂ is the most beautiful city in the world. It brings tears to your eyes""",Paris,4,3,5,5,6,6
311267,5.0,4.0,5.0,4.0,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",10.0,2.0,6.0,an artistic city,Paris,2,1,6,3,5,4
313448,4.0,4.0,5.0,3.0,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",8.0,3.0,4.0,"Fashionable, historic, and fancy lifestyle.",Paris,1,5,6,3,4,2
525853,5.0,1.0,5.0,1.0,Friends,"Skyscrapers=>1,Sport=>1,Art and Music=>6,Carnival=>1,Cuisine=>6,Economic=>5",20.0,2.0,1.0,Eiffel Tower,Paris,1,1,6,1,6,5
517764,5.0,3.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5.0,1.0,2.0,Paris is not a city; itâ€™s a world.,Paris,1,2,5,4,6,3
520989,3.0,1.0,3.0,1.0,Partner,"Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>1",0.0,2.0,2.0,City of Love,Paris,4,2,5,3,6,1
318437,5.0,2.0,3.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",-10.0,3.0,10.0,There's nothing we can do,Paris,2,4,6,1,5,3
634513,5.0,3.0,5.0,2.0,"Partner,Siblings","Skyscrapers=>4,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>6,Economic=>4",8.0,2.0,5.0,"""In Paris, our lives are one masked ball.""

-Gaston Leroux",Paris,4,4,6,2,6,4
492858,5.0,5.0,5.0,4.0,Partner,"Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",6.0,2.0,20.5,"""Ratatouille""",Paris,1,5,6,3,4,2
519760,5.0,5.0,5.0,4.0,"Partner,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>3",5.0,6.0,10.0,"How do you tell how good bread is without tasting it? Not the smell, not the look, but the sound of the crust",Paris,5,2,6,1,4,3
602496,4.0,5.0,5.0,5.0,"Partner,Friends","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>2",-5.0,5.0,20.0,The Louvre,Paris,3,4,6,3,6,2
209691,4.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>5",5.0,3.0,20.5,Unknown,Paris,4,3,6,3,6,5
524485,5.0,4.0,5.0,3.0,"Partner,Friends","Skyscrapers=>3,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>5",25.0,2.0,5.0,"If you are lucky enough to have lived in Paris as a young man, then wherever you go for the rest of your life, it stays with you, for Paris is a moveable feast.",Paris,3,1,6,2,4,5
413331,5.0,2.0,4.0,2.0,Partner,"Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",12.0,2.0,3.0,The city of love and baguettes,Paris,2,1,6,4,5,3
313562,5.0,3.0,5.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",0.0,5.0,3.0,city of loveÂ ,Paris,6,1,5,2,4,3
409863,4.0,1.0,1.0,2.0,Partner,"Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5.0,3.0,8.0,"""love city""",Paris,1,2,5,4,6,3
398273,5.0,2.0,3.0,3.0,Friends,"Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10.0,1.0,3.0,"Rich culture of the arts, and romantic city (not specifically ""love"" romance, I mean the general term)",Paris,2,4,6,1,5,3
291561,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>4,Sport=>6,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",5.0,4.0,10.0,The most romantic city.,Paris,4,6,2,3,1,5
526497,4.0,2.0,5.0,4.0,"Partner,Friends","Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>4",0.0,3.0,10.0,We'll always have ParisÂ ,Paris,2,3,6,3,6,4
523109,5.0,5.0,5.0,3.0,Partner,"Skyscrapers=>3,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>5,Economic=>2",15.0,3.0,4.0,France,Paris,3,4,4,4,5,2
417866,3.0,3.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10.0,1.0,5.0,Paris people are rude.,Paris,3,4,6,1,5,3
523628,5.0,5.0,5.0,4.0,Friends,"Skyscrapers=>4,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>5,Economic=>2",3.0,2.0,5.0,"""C'est la vie""",Paris,4,4,6,5,5,2
400581,5.0,3.0,5.0,5.0,Partner,"Skyscrapers=>5,Sport=>5,Art and Music=>6,Carnival=>5,Cuisine=>2,Economic=>4",15.0,2.0,7.0,The city of love,Paris,5,5,6,5,2,4
524818,5.0,4.0,5.0,2.0,"Partner,Friends","Skyscrapers=>2,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>6,Economic=>3",1.0,2.0,4.0,"""Bakeries and cigarettes""",Paris,2,2,6,3,6,3
526575,5.0,4.0,5.0,4.0,"Partner,Friends","Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>5",5.0,2.0,3.0,"Magnificent buildings, art, palaces, French cuisine, illegal immigrants, perfume, luxury items...Â ",Paris,2,3,5,3,6,5
526091,5.0,4.0,2.0,3.0,Partner,"Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>1",10.0,5.0,20.5,Oui Oui,Paris,2,4,6,5,3,1
211158,4.0,3.0,3.0,3.0,"Partner,Friends","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>3",10.0,2.0,5.0,The love capital of the world,Paris,5,3,4,3,5,3
313186,4.0,4.0,5.0,3.0,Partner,"Skyscrapers=>5,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>4,Economic=>4",5.0,7.0,8.0,The intersection of love and art.,Paris,5,3,6,4,4,4
523354,5.0,3.0,3.0,1.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>1",0.0,2.0,10.0,Kylian Mbappe,Paris,3,6,5,4,2,1
523037,5.0,2.0,5.0,2.0,Partner,"Skyscrapers=>1,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>3",15.0,2.0,7.0,the city of love,Paris,1,5,3,2,6,3
386388,5.0,3.0,5.0,4.0,Partner,"Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",4.0,2.0,6.0,"""The city of love""",Paris,1,3,6,2,5,4
543739,5.0,4.0,5.0,4.0,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>1",10.0,1.0,3.0,.,Paris,6,2,5,2,4,1
523824,4.0,5.0,3.0,2.0,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>4",5.0,2.0,4.0,"""The city of love""",Paris,2,4,5,2,6,4
523710,5.0,2.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",-10.0,4.0,20.5,"""The city of love.""",Paris,4,2,6,1,5,3
313386,5.0,5.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>5,Art and Music=>6,Carnival=>4,Cuisine=>6,Economic=>5",6.0,2.0,10.0,C'est la vie.,Paris,3,5,6,4,6,5
522150,4.0,3.0,5.0,3.0,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>4,Carnival=>4,Cuisine=>5,Economic=>3",10.0,3.0,5.0,"""C'est la vie""",Paris,2,4,4,4,5,3
